measure_id,measure_name,measure_format,filter_id,demographics,location_id,location_type,location_name,start_year,end_year,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average,calculation,population,total_cases,median_household_income,num_full_time_prosecutors,total_num_law_enforcement_agencies
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL037,county,Franklin,2009,2013,NA,NA,24,0,0,INSUFFICIENT_DATA_UNFILT,26,NA,NA,NA,NA,NA,27.36,MEDIAN,11554,3601,38328,NA,3
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL039,county,Gadsden,2009,2013,NA,NA,29.9345,0,0,OK,32,NA,NA,NA,NA,NA,34.17,MEDIAN,46860,6931,35380,NA,7
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL041,county,Gilchrist,2009,2013,NA,NA,17.9672,0,0,INSUFFICIENT_DATA_UNFILT,14,NA,NA,NA,NA,NA,26.07,MEDIAN,16917,2718,38406,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL043,county,Glades,2009,2013,NA,NA,23.9345,0,0,INSUFFICIENT_DATA_UNFILT,22,NA,NA,NA,NA,NA,25.86,MEDIAN,13080,2156,34694,NA,1
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL045,county,Gulf,2009,2013,NA,NA,24,1,4.1667,INSUFFICIENT_DATA_UNFILT,23,NA,NA,NA,NA,NA,27.03,MEDIAN,15793,2322,40455,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL047,county,Hamilton,2009,2013,NA,NA,26.4345,0,0,INSUFFICIENT_DATA_UNFILT,16,NA,NA,NA,NA,NA,32.62,MEDIAN,14655,2515,37716,NA,3
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL049,county,Hardee,2009,2013,NA,NA,35.9017,0,0,OK,41,NA,NA,NA,NA,NA,44.15,MEDIAN,27336,5065,37125,NA,5
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL051,county,Hendry,2009,2013,NA,NA,30,3,7.1429,HIGH_MISSING_UNFILT,39,NA,NA,NA,NA,NA,45.46,MEDIAN,38346,8108,35425,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL053,county,Hernando,2009,2013,NA,NA,24,0,0,OK,193,NA,NA,NA,NA,NA,37.31,MEDIAN,173119,23420,41024,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL055,county,Highlands,2009,2013,NA,NA,35.9017,0,0,OK,140,NA,NA,NA,NA,NA,40.8,MEDIAN,98275,12075,35560,NA,4
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL057,county,Hillsborough,2009,2013,NA,NA,19.296,46,3.0164,OK,1479,NA,NA,NA,NA,NA,34.44,MEDIAN,1257913,201156,49596,NA,6
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL059,county,Holmes,2009,2013,NA,NA,27.4932,0,0,INSUFFICIENT_DATA_UNFILT,28,NA,NA,NA,NA,NA,28.88,MEDIAN,19864,3795,35511,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL061,county,Indian River,2009,2013,NA,NA,31.7962,0,0,INSUFFICIENT_DATA_UNFILT,22,NA,NA,NA,NA,NA,58.68,MEDIAN,139356,16731,44772,NA,5
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL063,county,Jackson,2009,2013,NA,NA,29.9672,0,0,OK,142,NA,NA,NA,NA,NA,38.42,MEDIAN,49326,9573,36809,NA,5
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL065,county,Jefferson,2009,2013,NA,NA,35.9017,0,0,INSUFFICIENT_DATA_UNFILT,17,NA,NA,NA,NA,NA,36.62,MEDIAN,14469,1948,44170,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL067,county,Lafayette,2009,2013,NA,NA,35.9017,0,0,INSUFFICIENT_DATA_UNFILT,3,NA,NA,NA,NA,NA,32.25,MEDIAN,8745,839,39722,NA,1
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL069,county,Lake,2009,2013,NA,NA,35.9017,30,7.0093,HIGH_MISSING_UNFILT,398,NA,NA,NA,NA,NA,44.28,MEDIAN,300926,36112,45035,NA,13
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL071,county,Lee,2009,2013,NA,NA,23.7892,57,9.2532,HIGH_MISSING_UNFILT,559,NA,NA,NA,NA,NA,37.44,MEDIAN,633968,83239,47439,NA,4
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL073,county,Leon,2009,2013,NA,NA,23.9345,0,0,OK,306,NA,NA,NA,NA,NA,32.11,MEDIAN,278624,44878,46369,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL075,county,Levy,2009,2013,NA,NA,35.9017,1,5,INSUFFICIENT_DATA_UNFILT,19,NA,NA,NA,NA,NA,58.12,MEDIAN,40289,8026,34348,NA,4
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL077,county,Liberty,2009,2013,NA,NA,35.9017,0,0,INSUFFICIENT_DATA_UNFILT,21,NA,NA,NA,NA,NA,38.87,MEDIAN,8308,1151,39681,NA,1
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL079,county,Madison,2009,2013,NA,NA,35.9017,0,0,INSUFFICIENT_DATA_UNFILT,14,NA,NA,NA,NA,NA,119.15,MEDIAN,19070,3910,33833,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL081,county,Manatee,2009,2013,NA,NA,35.7235,1,0.2681,OK,372,NA,NA,NA,NA,NA,42.79,MEDIAN,329487,46819,47876,NA,5
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL083,county,Marion,2009,2013,NA,NA,29.9345,4,0.823,OK,482,NA,NA,NA,NA,NA,41.43,MEDIAN,333503,43742,39453,NA,4
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL085,county,Martin,2009,2013,NA,NA,35.9017,0,0,OK,175,NA,NA,NA,NA,NA,45.46,MEDIAN,147786,21433,49846,NA,4
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL086,county,Miami-Dade,2009,2013,NA,NA,24,0,0,OK,934,NA,NA,NA,NA,NA,38.69,MEDIAN,2549075,452328,43100,NA,33
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL087,county,Monroe,2009,2013,NA,NA,13.2303,1,0.7092,OK,140,NA,NA,NA,NA,NA,25.42,MEDIAN,74213,24849,53607,NA,4
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL089,county,Nassau,2009,2013,NA,NA,NA,0,NA,NO_DATA,0,NA,NA,NA,NA,NA,NA,MEDIAN,74163,9939,55315,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL091,county,Okaloosa,2009,2013,NA,NA,35.6223,14,22.5806,EXCEEDS_MISSING_UNFILT,48,NA,NA,NA,NA,NA,91.51,MEDIAN,185852,33413,54684,NA,6
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL093,county,Okeechobee,2009,2013,NA,NA,26,0,0,OK,93,NA,NA,NA,NA,NA,40.63,MEDIAN,39642,7641,34570,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL095,county,Orange,2009,2013,NA,NA,23.9345,6,0.8276,OK,719,NA,NA,NA,NA,NA,33.59,MEDIAN,1175416,173200,47581,NA,12
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL097,county,Osceola,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,MEDIAN,279837,74115,43891,NA,3
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL099,county,Palm Beach,2009,2013,NA,NA,23.9345,1,0.1072,OK,932,NA,NA,NA,NA,NA,32.82,MEDIAN,1339221,184487,52432,NA,21
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL101,county,Pasco,2009,2013,NA,NA,23.9345,3,0.5367,OK,556,NA,NA,NA,NA,NA,33.15,MEDIAN,468194,70831,43888,NA,5
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL103,county,Pinellas,2009,2013,NA,NA,23.9345,38,4.1081,OK,887,NA,NA,NA,NA,NA,31.94,MEDIAN,920015,188969,45535,NA,14
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL105,county,Polk,2009,2013,NA,NA,23.9345,3,0.48,OK,622,NA,NA,NA,NA,NA,31.25,MEDIAN,610295,118472,43113,NA,15
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL107,county,Putnam,2009,2013,NA,NA,24,0,0,OK,143,NA,NA,NA,NA,NA,40.04,MEDIAN,73683,23478,32497,NA,6
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL109,county,St. Johns,2009,2013,NA,NA,29.9345,8,13.5593,EXCEEDS_MISSING_UNFILT,51,NA,NA,NA,NA,NA,38.04,MEDIAN,197115,26195,64876,NA,3
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL111,county,St. Lucie,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,MEDIAN,281015,0,43413,NA,3
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL113,county,Santa Rosa,2009,2013,NA,NA,23.9672,0,0,OK,90,NA,NA,NA,NA,NA,29.01,MEDIAN,155579,16865,57703,NA,3
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL115,county,Sarasota,2009,2013,NA,NA,28.9345,0,0,OK,419,NA,NA,NA,NA,NA,41.19,MEDIAN,383094,47383,49052,NA,6
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL117,county,Seminole,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,MEDIAN,427184,0,58175,NA,9
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL119,county,Sumter,2009,2013,NA,NA,30,0,0,OK,75,NA,NA,NA,NA,NA,36.82,MEDIAN,98409,7894,48493,NA,5
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL121,county,Suwannee,2009,2013,NA,NA,24,0,0,OK,86,NA,NA,NA,NA,NA,35.73,MEDIAN,42865,6430,35698,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL123,county,Taylor,2009,2013,NA,NA,24,0,0,OK,53,NA,NA,NA,NA,NA,31.56,MEDIAN,22660,5287,36356,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL125,county,Union,2009,2013,NA,NA,26.1975,0,0,INSUFFICIENT_DATA_UNFILT,15,NA,NA,NA,NA,NA,34.13,MEDIAN,15307,2344,42660,NA,1
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL127,county,Volusia,2009,2013,NA,NA,23.9345,2,0.4728,OK,421,NA,NA,NA,NA,NA,37.51,MEDIAN,496268,136288,42457,NA,15
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL129,county,Wakulla,2009,2013,NA,NA,23.9345,0,0,INSUFFICIENT_DATA_UNFILT,18,NA,NA,NA,NA,NA,28.61,MEDIAN,30824,3651,52691,NA,1
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL131,county,Walton,2009,2013,NA,NA,24,1,1.5625,OK,63,NA,NA,NA,NA,NA,35.99,MEDIAN,56590,11888,43640,NA,2
26,Length of Imposed Prison Sentence: Nonviolent Felonies,median,1,all defendants,FL133,county,Washington,2009,2013,NA,NA,35.9017,0,0,OK,41,NA,NA,NA,NA,NA,44.76,MEDIAN,24702,4244,38501,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL,state,Florida,2009,2013,23020,74331,30.9696,42800,36.5403,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,19091156,3097814,46956,NA,NA
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL001,county,Alachua,2009,2013,360,1166,30.8748,1581,57.5537,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,249848,62645,42149,NA,4
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL003,county,Baker,2009,2013,56,218,25.6881,44,16.7939,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,27069,5769,49236,NA,1
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL005,county,Bay,2009,2013,37,1134,3.2628,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,170704,57611,47461,NA,7
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL007,county,Bradford,2009,2013,59,227,25.9912,41,15.2985,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,27981,7662,40259,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL009,county,Brevard,2009,2013,440,3839,11.4613,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,545667,83634,48039,NA,15
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL011,county,Broward,2009,2013,2177,6730,32.3477,9005,57.2291,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1784889,239278,51251,NA,19
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL013,county,Calhoun,2009,2013,4,13,30.7692,3,18.75,INSUFFICIENT_DATA_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,14700,2654,32780,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL015,county,Charlotte,2009,2013,532,1399,38.0272,39,2.7121,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,161276,20385,44378,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL017,county,Citrus,2009,2013,57,182,31.3187,47,20.524,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,140214,14329,39100,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL019,county,Clay,2009,2013,43,342,12.5731,1244,78.4363,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,192665,23418,59482,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL021,county,Collier,2009,2013,787,1576,49.9365,134,7.8363,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,328209,29788,55843,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL023,county,Columbia,2009,2013,147,676,21.7456,83,10.9354,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,67568,12710,38070,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL027,county,DeSoto,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,34651,0,34963,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL029,county,Dixie,2009,2013,8,72,11.1111,25,25.7732,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,16234,2669,33981,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL031,county,Duval,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,872598,245810,48323,NA,7
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL033,county,Escambia,2009,2013,480,3652,13.1435,595,14.0099,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,300795,66998,43918,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL035,county,Flagler,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,97301,0,47233,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL037,county,Franklin,2009,2013,2,49,4.0816,7,12.5,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,11554,3601,38328,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL039,county,Gadsden,2009,2013,20,122,16.3934,24,16.4384,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,46860,6931,35380,NA,7
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL041,county,Gilchrist,2009,2013,17,62,27.4194,11,15.0685,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,16917,2718,38406,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL043,county,Glades,2009,2013,9,58,15.5172,36,38.2979,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,13080,2156,34694,NA,1
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL045,county,Gulf,2009,2013,2,31,6.4516,5,13.8889,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,15793,2322,40455,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL047,county,Hamilton,2009,2013,4,36,11.1111,10,21.7391,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,14655,2515,37716,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL049,county,Hardee,2009,2013,68,189,35.9788,19,9.1346,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,27336,5065,37125,NA,5
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL051,county,Hendry,2009,2013,43,270,15.9259,97,26.4305,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,38346,8108,35425,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL053,county,Hernando,2009,2013,90,394,22.8426,32,7.5117,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,173119,23420,41024,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL055,county,Highlands,2009,2013,238,590,40.339,146,19.837,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,98275,12075,35560,NA,4
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL057,county,Hillsborough,2009,2013,2081,3954,52.6302,2587,39.5505,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1257913,201156,49596,NA,6
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL059,county,Holmes,2009,2013,6,37,16.2162,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,19864,3795,35511,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL061,county,Indian River,2009,2013,587,1240,47.3387,49,3.8014,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,139356,16731,44772,NA,5
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL063,county,Jackson,2009,2013,43,107,40.1869,8,6.9565,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,49326,9573,36809,NA,5
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL065,county,Jefferson,2009,2013,14,80,17.5,8,9.0909,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,14469,1948,44170,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL067,county,Lafayette,2009,2013,0,25,0,10,28.5714,INSUFFICIENT_DATA_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,8745,839,39722,NA,1
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL069,county,Lake,2009,2013,499,1154,43.2409,98,7.8275,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,300926,36112,45035,NA,13
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL071,county,Lee,2009,2013,1457,3353,43.4536,447,11.7632,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,633968,83239,47439,NA,4
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL073,county,Leon,2009,2013,527,1689,31.2019,567,25.133,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,278624,44878,46369,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL075,county,Levy,2009,2013,7,263,2.6616,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,40289,8026,34348,NA,4
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL077,county,Liberty,2009,2013,12,42,28.5714,6,12.5,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,8308,1151,39681,NA,1
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL079,county,Madison,2009,2013,6,174,3.4483,14,7.4468,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,19070,3910,33833,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL081,county,Manatee,2009,2013,645,1771,36.4201,620,25.9306,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,329487,46819,47876,NA,5
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL083,county,Marion,2009,2013,281,704,39.9148,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,333503,43742,39453,NA,4
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL085,county,Martin,2009,2013,591,1649,35.8399,573,25.7876,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,147786,21433,49846,NA,4
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL086,county,Miami-Dade,2009,2013,520,1229,42.3108,17153,93.3141,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,2549075,452328,43100,NA,33
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL087,county,Monroe,2009,2013,477,1203,39.6509,438,26.691,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,74213,24849,53607,NA,4
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL089,county,Nassau,2009,2013,0,0,NA,0,NA,NO_DATA,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,74163,9939,55315,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL091,county,Okaloosa,2009,2013,140,521,26.8714,184,26.0993,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,185852,33413,54684,NA,6
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL093,county,Okeechobee,2009,2013,122,382,31.9372,52,11.9816,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,39642,7641,34570,NA,2
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL095,county,Orange,2009,2013,1465,5783,25.3329,2037,26.0486,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1175416,173200,47581,NA,12
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL097,county,Osceola,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,279837,74115,43891,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL099,county,Palm Beach,2009,2013,1068,2432,43.9145,980,28.7222,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1339221,184487,52432,NA,21
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL101,county,Pasco,2009,2013,551,2238,24.6202,1672,42.7621,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,468194,70831,43888,NA,5
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL103,county,Pinellas,2009,2013,1128,4771,23.6428,388,7.5208,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,920015,188969,45535,NA,14
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL105,county,Polk,2009,2013,2579,8109,31.8042,2,0.0247,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,610295,118472,43113,NA,15
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL107,county,Putnam,2009,2013,163,744,21.9086,100,11.8483,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,73683,23478,32497,NA,6
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL109,county,St. Johns,2009,2013,22,927,2.3732,235,20.2238,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,197115,26195,64876,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL111,county,St. Lucie,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,281015,0,43413,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL113,county,Santa Rosa,2009,2013,133,418,31.8182,109,20.6831,EXCEEDS_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,155579,16865,57703,NA,3
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL115,county,Sarasota,2009,2013,1089,1837,59.2814,194,9.5519,HIGH_MISSING_UNFILT,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,383094,47383,49052,NA,6
27,Nonviolent Misdemeanors Sentenced to Jail,percentage,1,all defendants,FL117,county,Seminole,2009,2013,NA,NA,NA,NA,NA,CACHE_MISS,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,427184,0,58175,NA,9
